OBJECTID,X,Y,Z,Layer,GUID,MUTCD,width,height,content,comments,condition,assembly_id,Longitude,Latitude
980,437172.139677321,3138235.812203747,141.4684531521052,Sign,9c2422c2-35c4-4f5b-ab1d-320056c407d5,M6-1,0.6161567501083632,0.5018073916435235,Arrow,,Good,7f38c98d-5595-4dca-86b3-7119d3753441,-99.64118713645382,28.368903226149815
981,439121.4933308506,3136682.671819508,134.1006126469001,Sign,f315ffde-3520-4a35-9658-98e1834dcb41,D2-2,2.953440570177106,0.8235321136582179,"Asherton 11
Carrizo Springs 19",,Good,a20a0b21-8c62-47cf-a0b2-ccd7b63af8f0,-99.62121242520548,28.35497624696629
982,417675.2938597694,3155552.746913563,149.4087280882522,Sign,0c02332a-c96c-4cdc-a341-fcd8aae3dbbd,M6-1,0.5943020495638278,0.4517170006729704,,,Good,ca566225-29f9-44a9-9af6-7aa54e597d23,-99.84138206906691,28.52412029998554
983,416018.9340984441,3155262.622774985,157.7805761089548,Sign,b0291887-976b-4efb-8242-2f5e899c5ddd,M1-4,0.8116414940658948,0.6739022182819523,277,,Good,01a0955d-4dbf-43d4-9fbc-1ae763e8407f,-99.85828778589632,28.521395862497943
984,416230.3809700835,3155488.32479802,155.4194272551686,Sign,52334674-d059-4a9c-bfff-2c49ae2ae181,R14-1,0.6825294103338889,0.5415745393691294,TRUCK ROUTE,,Good,23e934e9-1dbd-4979-be36-e4b31fb0d591,-99.85614345210948,28.523446592005463
985,392235.1538671894,3167093.319670551,201.2997675351799,Sign,07589e1e-e504-4ced-9d82-7b154a465158,W9-2,0.9679673460456854,0.9614011871410156,LANE ENDS MERGE LEFT,,Good,32d09b02-1984-4594-8fe8-fb06cd5a0a92,-100.10243820059479,28.62641341303376
986,417651.9221062295,3155542.852052918,148.3092516493052,Sign,e85e0f64-0940-451b-9efa-ffa1272f5df6,OM1-3,0.4746515382412059,0.5220067682529874,,,Good,947ff17e-f940-4f26-b825-f0ef43d0a4e3,-99.8416202045705,28.524029513103457
987,423864.7525318817,3147543.308366348,140.1221998250112,Sign,a88e281d-2f14-4a27-b080-7bc984f61685,W9-1,1.300663420570837,1.279547814322898,RIGHT LANE ENDS,,Good,b7a670d2-2e32-4ba3-8bee-9500062ea58b,-99.77759911375338,28.452205619077947
988,417731.3519046194,3153563.690232214,162.025886698626,Sign,960fa569-3dae-413b-bc55-1818cb534dc5,D20-1T,0.6550001193701628,0.7200388906749318,CO RD 9742,,Good,cd4fd4e1-bb6f-493f-a80d-77d29eca8e76,-99.84066680065918,28.50617133516513
989,417014.3744024854,3157436.305810276,152.9982873937115,Sign,851aad85-d51e-47c6-8bd0-66823b9bb3d3,M1-6FS,0.6590468442364592,0.6577039706109616,FARM 790,,Good,017ee9e9-dc8c-436f-8581-3f5ed73d5ddd,-99.84827238323966,28.541078548595824
990,423083.4432012443,3148074.716840297,147.3155607599765,Sign,f35b3400-4fc3-409e-8d23-3b63d229ca2a,W2-1aT,1.224045604752046,1.239223372623057,HIGHWAY INTERSECTION AHEAD,,Good,7f3c1ef5-ed05-4559-a9c4-988fc2b54216,-99.78561377702259,28.456956195685372
991,433463.1168168959,3160665.336723118,140.9837345024571,Sign,6dfaeaff-4baa-46a1-a5d5-daebb095f802,R2-1,0.8054095275347581,0.9460768305929996,SPEED LIMIT 75,,Good,c3a3b50e-6579-4b61-bb51-43c7e0da9fc4,-99.6803329498744,28.571169716849788
992,394435.3570374994,3167038.897685742,194.4712111754343,Sign,a5a4573d-2b0d-4084-a0aa-38f78970ce99,Unknown,1.936529874801636,0.4053465723991388,,SIGN TEXT NOT CLEAR,Remove,110f458c-7bb2-4336-a88c-c7786efa9306,-100.07992833893944,28.626103461000817
993,416762.0290494528,3154150.257706373,161.3474445128813,Sign,b5ecdb91-8edf-4766-8d62-d9879d9a3d7f,M1-6FS,0.6925087132846088,0.643042623996734,FARM ROAD 1917,,Good,3d3958c3-e4e1-4361-8c89-a7e0b7551074,-99.85061346084085,28.511403846051312
994,419235.5093812498,3156603.081401562,155.735201577656,Sign,09bcf8c2-546e-4f0a-a09a-224a24725aa3,Unknown,0.2106910347938537,0.2953044176101683,,,Remove,be59cf69-641a-49b9-8ab7-9c3160b33aaf,-99.82551145930555,28.533698080314377
995,416206.3071168909,3155407.994812711,154.3316127620637,Sign,3bbd12f2-98f5-4871-b0a1-c84a68bdd56b,R10-3e,0.3127094080966137,0.4725492776482963,Push Button Wait For Walk Signal,,Good,b0cbd7f2-cd2e-440b-9463-90d0417e1296,-99.85638360996612,28.522720015464586
996,394487.5055874565,3167026.592882538,193.4721845472232,Sign,b68ab4b2-0e0b-4271-baa6-3124a3cbbb54,W13-8T,2.339811576692549,0.7229255007545692,"55 MPH
WHEN FLASHING",,Good,926c34f4-ec64-436a-8f56-2c0db613f8a4,-100.07939380003903,28.62599666117242
997,418759.5509407559,3156308.682779476,160.4170860052109,Sign,48bbd6e5-4c56-4e20-a78d-1f510b98ddc4,R14-1,2.502457387531641,1.57597693378679,TRUCK ROUTE JCT 1/4 MILE,,Good,ba1794ae-82bb-4628-a2d7-f833e2bab2d7,-99.83035508590307,28.531011289289307
998,439649.555449296,3136565.599637816,133.2761806910858,Sign,f47085cd-57c6-4aa5-95be-5643d4d8b615,W1-8,0.7051395683235503,0.8456638718128673,,,Good,a06a9cd8-80f1-4b3c-bb07-3ece2fbff9b6,-99.61581816705329,28.35394395604895
999,394487.5267124594,3167026.461206272,194.5067474655807,Sign,36e76545-3828-4903-b834-0fab9f4217fe,D8-2aT,2.363213453543467,1.328929249090365,"INSPECTION STATION
1 MILE",,Good,926c34f4-ec64-436a-8f56-2c0db613f8a4,-100.07939357180403,28.625995474533322
1000,438557.4124301654,3136824.062536195,135.902796397917,Sign,d581412c-b0c2-4002-91fd-a74a5af2e862,D7-6aT,1.299437509963604,1.270949149982468,HISTORICAL MARKER 1 MILE ON LEFT,,Good,f367363a-58db-494f-96b8-8c238c080ccb,-99.62697559925527,28.356226139448342
1001,394897.066771515,3167019.093644986,191.384534554556,Sign,7719d127-c1d2-410a-8cde-76e7897ffa2d,W3-4,0.9441656287624206,0.9448479674131228,BE PREPARED TO STOP,,Good,21090887-069f-427b-87df-4b1ce5194367,-100.07520390346654,28.62596228137716
1002,418969.3010006863,3156453.101108894,158.1115008825436,Sign,e3b87445-c13c-402e-bc6e-f57884707707,D10-7aT,0.1037733399721553,0.3319020761533236,,,Good,3b5297d9-3d8c-495e-9323-a9a5cf43ec51,-99.8282216153615,28.53232784671666
1003,394897.0604644844,3167019.080615754,190.4080800553784,Sign,e632567e-e0c1-4cdc-8086-16f96aa632ec,W16-13P,0.7962321593087085,0.5941566993710107,WHEN FLASHING,,Good,21090887-069f-427b-87df-4b1ce5194367,-100.07520396677987,28.62596216327818
1004,434433.8861797915,3161003.314635945,141.3393401680514,Sign,b0bcfe4d-32ad-4184-9514-0a49a8f20471,D1-1,2.352040018727978,0.3931267270325354,Carrizo Springs,,Good,72b037dd-d57b-4dd6-9815-59a5773fcbcd,-99.67042683282507,28.574269675580204
1005,415729.135838948,3154855.233237286,164.851211361587,Sign,5af00a53-92c9-48c7-aaed-a7a154c293c5,M6-1,0.5816876701342328,0.4038009865549814,,,Good,b47072a7-1b24-4bf3-91a0-4bdefe2ee666,-99.86121937420221,28.517700190334374
1006,417658.6175339641,3155540.778478706,149.5547011541203,Sign,31239e82-6424-45dd-92ce-ac6fb9bb2de5,M6-4,0.5997566678687155,0.3710110490789306,,,Good,1b4fe444-32fb-4a7a-8aef-5ef1a48cec0f,-99.84155163286566,28.524011221693065
1007,431211.5030666256,3159365.491525857,144.6589804198593,Sign,47161f14-4ed8-4ffb-a89b-4ea0842867e9,M1-6T,0.6516527049651883,0.6730281699793905,85 TEXAS,,Good,da31ba72-1c1b-4f2d-8a9a-07643e97aea5,-99.70327606756237,28.559320119758244
1008,416150.4499424236,3155352.624016569,156.7137699984014,Sign,58d1e6f3-4fa6-45cb-84b1-1161e08a5d59,D3-1,0.759158034125631,0.2859001379269167,Alamo,,Good,fa6ff091-2717-4bdb-b166-15199a5b5949,-99.85695038442961,28.522216661539595
1009,415949.6788744471,3155278.947371831,158.7538953693584,Sign,5640c5ca-686c-412a-81b2-83d86e319bc4,R2-1,0.6456267755396332,0.8204203458992542,SPEED LIMIT 30,,Good,8ea2fbf9-522e-4d52-bbf3-079ab252c16b,-99.85899670435779,28.52153872848181
1010,439712.6189774721,3136533.032793238,133.4321599071845,Sign,2f8964db-1a51-4fdc-93ab-886e994a6320,W1-8,0.7198020810726645,0.823306178306353,RIGHT,,Good,e6e92d1f-c2be-434a-aa0e-42c061451569,-99.61517300042927,28.35365290185796
1011,417319.3260068984,3157804.483430003,153.6373315043747,Sign,d5be2031-96df-4c6c-a0c2-353c680da716,R2-1,0.9899834739643444,1.312445139902474,45,,Good,34ebe0a1-a315-4b6e-90ca-98455da6d6f7,-99.8451819974996,28.54442100555824
1012,415750.5910176232,3155195.878342349,161.4000564767048,Sign,ba07ad0c-7fdd-4540-977e-8aaa0f83a272,M1-6FS,0.6750760078430171,0.6193967129933718,FARM 186 SPUR,,Good,f95504d2-cfbf-4542-8490-c62b3a7ae869,-99.86102510785635,28.52077610233621
1013,395292.112322031,3167010.740965221,188.9387860381976,Sign,e6e0e33b-3ab1-4b1f-8e26-427faa4ac8be,D8-2aT,2.353650723045399,1.320421866338968,"INSPECTION STATION
1/2 MILE
45 MPH
WHEN FLASHING",,Good,163b230c-3cf4-43b2-ba28-25f4aff5dab2,-100.07116240068498,28.625918896331992
1014,434036.7193487477,3160997.596012768,141.8754302999005,Sign,52286bb3-57b2-4ea6-b445-910bbb3f3f4c,M1-6FS,0.6416122574535161,0.6729218141224144,FARM 190 ROAD,,Good,2c3e922d-8936-4db7-a4a5-d30f234bf49f,-99.67448738454647,28.574197935332414
1015,437674.1870845931,3137738.842023022,137.9108581449836,Sign,affbacae-17ef-4470-b6f6-26205f118003,W2-1aT,1.255155590840256,1.268021014164825,HIGHWAY INTERSECTION AHEAD,,Good,3baa54f0-037f-41a6-bae5-cc59c93a460b,-99.63603702275458,28.364441446945484
1016,395292.0628625069,3167010.760974631,187.8990809796378,Sign,8344f180-0211-4f9d-9c98-a2a91e9429f5,W13-8T,2.302609591625838,0.7072268724441517,45 MPH WHEN FLASHING,,Good,163b230c-3cf4-43b2-ba28-25f4aff5dab2,-100.0711629084169,28.625919072916176
1017,431791.4300633937,3159535.200138621,135.6819233922288,Sign,7876b077-b083-46f0-8576-643fe0b57264,R4-3,0.668424392689336,0.758550644417569,SLOWER TRAFFIC KEEP RIGHT,,Good,a4e99f38-c390-4bae-be21-d51ac38c8ca3,-99.69735749993657,28.56088247780419
1018,428345.4800751391,3144626.303695553,166.4702941719443,Sign,15f6947a-2e44-4053-a438-533879fce91f,W2-1aT,1.403949215695943,1.397094448265611,HIGHWAY INTERSECTION AHEAD,,Good,6ca9f3db-255a-4fd6-ae45-0d9fc216f2c8,-99.73165767001485,28.4261306170101
1019,431706.6151599235,3159485.116854005,136.8823085492477,Sign,4d6cb4a1-36bd-4ca3-aaa3-136a6cc49aa4,W1-8,0.7072158784395104,0.8147928784348538,,,Good,f2632607-d4a1-4f47-ad3c-4357c3666ea5,-99.69822160282025,28.560425974346963
1020,415819.00938125,3155302.629253125,162.4151459737778,Sign,36cbe32a-9054-4581-85f0-29e65bc328e7,Unknown,0.5173479318618774,1.191487550735474,,,Remove,12facef0-78ab-460b-b5d2-7ba8a43e0bad,-99.86033376206899,28.52174402143479
1021,431211.5132843346,3159365.495625073,145.1458575529978,Sign,205a9e4f-08c7-4922-ba82-8b139f004eee,M3-4,0.6619405294340084,0.2903729677200315,WEST,,Good,da31ba72-1c1b-4f2d-8a9a-07643e97aea5,-99.7032759633515,28.55932015729846
1022,428727.8765583228,3158735.74227337,148.1456418549642,Sign,83d57b8e-3274-4b91-828d-49f95cc7f4cc,R4-3,0.6576539433590438,0.7990405118455104,SLOWER TRAFFIC KEEP RIGHT,,Good,bff5eb16-b7dd-48b9-8f46-e1ac1df743fa,-99.72862723593676,28.553502186274503
