OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation
401,1441193.143875,338311.8517945964,1040.588472765604,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a27e44b5-5aa0-4073-95d0-37b56b80e48a,"MILE
7
2.8",D10-1,0.9723899509509406,2.276385612388452,,154.35095786238588
402,1430511.506671224,365288.7730087891,1122.575214187622,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-69960ce6-1b6b-49e9-97e6-6643398e2414,MILE 667.7,D10-1,0.9162997066477936,3.640834499001504,,-29.409605784667832
403,1490798.884109782,302231.2332366537,1402.80639488093,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f74cf10e-0c3d-4052-b673-76321bd5cef4,MILE 848,D10-1,0.5445245938748122,3.686854355335236,,-165.85343029050608
404,1452955.889352702,326989.3755673828,1040.24244737498,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-44579376-3da5-42e6-a2dc-ca8529bbc15e,PUSH BUTTON FOR WALK SIGNAL,R10-3e,0.9952438278992972,1.155797065397104,,-22.452556147173876
405,1452955.665076986,326988.4272014974,1046.057746485392,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6601bcab-68ef-44a4-b210-2d402069919b,,W1-8L,2.916587496300539,3.995470084051292,,149.40778487147136
406,1431027.725291016,380509.9429436849,1148.619131601969,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-564fef1c-85ad-470d-b2b4-e5e96281175e,"MILE
63.5",D10-1,1.142479814762871,3.616708354850611,,15.934531695105958
407,1457467.221014486,325044.6327736003,997.0417380447386,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d2e7791d-616f-4f9e-bd69-6d5838e463fc,"EAST
INTERSTATE 76
MILE 77
.0",D10-1,1.756996900091569,4.98004806538423,,-50.63067819119047
408,1497612.70716805,303833.5879113363,1591.294640253703,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e4031ec7-5de2-408f-aca0-49670a4cd824,"MILE
86
2",D10-1,0.2948790659879645,3.278527569025755,,55.4063011131109
409,1461724.784703451,322610.6869720052,1012.004132250468,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3f59bf69-f38d-49cd-aba7-ac1d10d00eb7,,W16-1P,1.168324380069971,2.354245588332415,,-53.68353629813427
410,1461722.128638184,322607.1626393229,1012.061502779643,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-050cc649-3984-4311-a4c8-9c78ba9cdffd,,W16-1,0.8663662500182788,2.115683559129636,,125.24040755837551
411,1461724.602078939,322610.2159930013,1016.359336374918,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-77ace381-d2c4-4855-aa8a-ce412664f9c0,SERVICE PLAZA,D5-1,4.012778471708298,5.827396795352301,,127.16732619749023
412,1461723.355746745,322608.585188151,1016.818801223755,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-04afa34f-6026-44bf-9362-11675ed281ac,SERVICE PLAZA,D9-18,7.155568662484487,6.331708183089892,,127.06511378870557
413,1504814.491371185,294879.0223045451,1787.336011781216,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-30c31849-de4d-4bdd-9500-2c2a071cbac3,"MILE
88
.5",D10-1,40.85531661748887,7.014537471532822,,144.0992965505649
414,1500573.215105367,300297.1042911377,1730.710852060636,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-09601942-3d60-4479-a5d1-6745e2d2e5fa,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10,2.523074429233869,5.328257390856743,,-38.86269535389952
415,1476930.953796875,311675.6069951986,1187.45762819163,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-37a15182-fa37-44e7-8812-21ce923febe5,"EMERGENCY
PULL-OFF
1500 FT.",W12-2,2.587074397454659,3.212874396542708,,-60.716935550521086
416,1433176.466072266,352280.486709961,1044.297182113647,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e85c2ad3-0bb6-4547-a5bc-cbd265cd40c6,MILE 69.3,D10-1,0.2242448921191196,3.525792680283388,,179.0499458936497
417,1433041.381604492,353999.8548365886,1066.893461130778,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-01bb3021-9180-4f6f-8ba7-3c03f9785443,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-10,4.011336855689685,5.01572278191646,,0.9055847481695101
418,1470644.640038737,315757.8127056478,1117.544179222107,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f3934f1c-3081-410c-9260-4a9467bf0290,MILE 801.1,D10-1,1.000932266364495,3.132411611427864,,-24.16716735385118
419,1470644.694505697,315757.8239194336,1117.560349100749,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2c25fc0d-8e3c-4695-a8ed-11b5b9a68d0b,80.1,D10-1,0.8730297152698041,3.129538157035908,,-23.462572271017443
420,1504797.478656392,294868.0866606751,1787.029234640916,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e0cfa0f9-9bcc-4925-8bdb-75fa3d163419,"MILE
88
.5",D10-1,56.94283463319143,2.413730826626221,,-69.2705469162756
421,1449502.251580078,330643.0640748698,1008.006417610168,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a2b4018d-65fc-49f1-87d3-b2af13234370,NOTICE UNATTENDED VEHICLES REMOVED AFTER 24 HOURS,R7-201a,17.78147863229116,2.215998092989127,,97.29667305291669
422,1440281.905232422,342369.2750384115,1128.018606089274,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5c2cab2f-487a-49dd-bf74-1c888c749958,EAST 76 MILE 72.0,D10-1,94.56964787483217,15.35845767378807,,126.07677775502688
423,1440302.42325651,342396.8449318034,1132.54011466217,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8afb1d57-d5e0-4f5f-98ee-dcb15ed3aeba,INTERSTATE 76 EAST MILE 72.0,D10-1,0.6921398555984101,4.458243296941122,,-3.4688468551461846
424,1470387.959685547,316222.3950457357,1109.980280448913,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-59e57b74-1df7-4143-bace-1b9009e4d7e7,MILE 80.0,D10-1,1.356092128753662,2.413891375561556,,-22.161515711484622
425,1470388.010948568,316222.3838319499,1111.351466133117,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a4e66e2d-ddf9-480b-9400-f5427bd61c3b,INTERSTATE 76 EAST MILE 80.0,D10-1,1.319154140452544,4.6420239174366,,170.8895707913355
426,1440072.066464518,342834.5574391276,1135.089098286946,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-efb0bc84-86eb-45cb-b935-b106f86d276c,MILE 7 1 .9,D10-1,4.27075069119533,2.839276046256225,,-36.614056088503766
427,1494041.253356812,302343.0250693359,1474.764782821655,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b4f6aec5-dd41-4c0e-92f0-0101517068b1,,W1-8L,2.947414456307889,4.142085874875387,,44.95815704037808
428,1494867.867164795,303336.9517655029,1509.941177360535,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-15e80678-0366-45a0-80f1-64011adf79c3,,W1-8,2.854337922135989,3.696488073666891,,52.61452543010544
429,1430110.62344043,365745.5521559245,1124.334927513122,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2778ed3f-89f0-4acc-bfcc-8c4866242224,"MILE
66",D10-1,0.7613487665603559,3.880545988182227,,-102.9150782693969
430,1443982.646785156,335947.9408912761,1054.692061187744,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d6899a2d-2318-4bab-b220-be055786e5ff,EXIT 7S,E1-5P,3.890011531015237,1.326522769480944,,-179.99999949089428
431,1428029.665188476,369588.5485914714,1004.744757848104,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-08a95c8f-2a2c-4129-b57a-42b34f9a534d,.8,D10-2,1.065702713032564,1.094561433047056,,-28.74224098792865
432,1428029.57547819,369588.4781048177,1005.674050285339,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9ff85ae5-4cc7-4617-a558-c3fe0a504563,"MILE
65.8",D10-1,1.114325671866536,3.966902933418751,,150.26195057819186
433,1495308.926186198,303614.2566737467,1525.549215296427,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-601633f5-d1e2-429e-9043-c40a2f0c81c8,,W1-8L,2.887462237675985,3.935811976989111,,73.5230418370475
434,1440072.912304362,342833.7660662435,1134.768954714457,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7b10706f-7af2-48b3-bf19-bf490a4fb47e,"MILE
71.9",D10-1,2.570073810070753,5.794033123056095,,-116.40131659045328
435,1440073.123764323,342832.7279900716,1135.018060956319,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ca3fdb8c-72c3-409d-bb48-746c177daa5d,,D3-1,1.472548968295256,4.26631828904152,,69.05038971458598
436,1440075.610020833,342830.3218320312,1134.325659744263,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7328618d-acea-4b2c-8307-2aaacccb9fbf,MILE 7,D10-1,11.65141756534577,4.550803180336953,,75.9646005368754
437,1440074.027275065,342832.5934246419,1134.556193153381,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b44a548a-3e48-4526-9b54-9e6eace02957,"MILE
71.9",D10-1,6.545316488246124,5.130751303037008,,82.34969893954546
438,1460710.408066895,323171.7318995768,1015.078812146505,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a310f050-02bc-4a6c-bb50-0fcf8391bbcf,,W4-1,2.596613663733006,3.954778262178104,,123.18480560282947
439,1460694.449247721,323177.1561679688,1012.7848920873,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-dc85592d-2e98-4136-82b3-4a03bbfffab7,MILE 77.7,D10-1,0.4592916378503045,2.806895222862562,,-78.64985434048637
440,1460694.442839844,323177.1785955404,1012.943186688741,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-37cb54f6-a9d2-48ed-b8b1-f9d87514f91e,MILE 77.7,D10-1,0.4677559009194375,2.811433223585288,,-75.92420852076262
441,1470807.752563151,315174.9457508952,1133.92752028656,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ac2ef52c-e43a-4d6e-811e-71ff4b6f156b,MILE 80.2,D10-1,1.053814856360356,2.929141406168541,,-25.0266629220983
442,1429680.533103516,366750.3778509115,1105.094373898824,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-20502fe5-e7ee-46b2-bf6d-ecc0fc8702a5,"MILE
6
.4",D10-1,13.27581297357877,6.110578130980334,,126.28135851755577
443,1429672.958992187,366760.6240472005,1103.983458180745,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-25fa94cf-12ff-4ef5-a5c7-5c862b6c2d31,MILE 66.4,D10-1,26.79752825021744,4.603297793368499,,-105.91683915465079
444,1429671.203233724,366760.809875651,1103.19418788147,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1166771f-c845-4f54-8730-dfa6b295ad19,66.4,D10-1,15.14895167748134,2.49240391155084,,71.68315619583737
445,1429675.317091146,366757.3880690105,1104.326980494181,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3c2543cf-8c72-4dd5-887f-0bcf1d56977e,"MILE
66
.4",D10-1,20.20852015852928,4.831178331772487,,86.64799411357451
446,1429678.142965169,366752.8576995443,1104.673406377156,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-48496355-eadd-4fad-ac95-54666b8bec1f,"MILE
6
6
4",D10-1,10.52005327105522,4.849475043813388,,-83.2308452833069
447,1429677.431690755,366753.6650921224,1104.44607690684,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-436b4e31-7855-410b-9fd4-61e678565c31,MILE 66.4,D10-1,18.34743377129237,5.609029905796052,,100.69899562871072
448,1430681.225717448,363109.8062688803,1091.939451731364,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-91b2cd41-aa52-432f-988b-e0c5a0da0be7,EXIT 67,E1-5P,8.492692941625913,2.727866036097209,,-168.40253057388946
449,1430686.537847982,363108.6977060547,1085.362566355387,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-652735d2-d965-49d2-9d1f-9a34cd798764,"IRWIN
30
Irwin
Greensburg",E1-1,16.64575585484505,14.67334354519844,,-167.94757270781358
450,1466744.639124023,318979.690361084,1044.53372290802,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8e622987-9f61-4a29-a9d6-625bb86e30c6,MILE 79.1,D10-1,15.38078355789185,5.554631780783336,,-118.60799665896774
451,1466753.193640625,318975.8520423991,1046.107207290649,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-57a13eb7-5bc7-435d-905f-b75954f7a5ac,MILE 79,D10-1,3.701990932424863,1.841345321436723,,99.6104652242405
452,1433002.710063151,353332.1860296224,1054.236701385498,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5de62294-f9f3-4934-a393-4cd11569843a,"MILE
69
.1",D10-1,0.3553825971484185,1.920641242365043,,115.22888541996049
453,1474789.040609212,312722.8368202311,1135.525134333292,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5bb74251-ae4e-43ab-b4d1-48d2be503b00,MILE 81.1,D10-1,23.59938407182694,7.522378980318706,,80.55025702987255
454,1474795.33314502,312722.2312757975,1133.822641352335,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0818480d-ff12-4dca-8db6-a65bbd2c3ffd,MILE 81.1,D10-1,21.99956731716792,8.671091163953147,,-70.39850477021606
455,1474791.385892415,312711.8729416504,1137.237389315287,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bd024c40-d8a9-48aa-b8f5-5ad8c132c0b2,MILE 81.1,D10-1,22.18110142588616,6.553217216730118,,-71.62650178024549
456,1427330.546518229,373616.0919020182,1020.829181434631,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2c1e8498-ad05-481b-b51c-a4688f1c49e8,ONE WAY,R6-1,6.963053867022198,3.431167367100716,,-17.055547803289613
457,1466748.925994141,318977.285805013,1044.852865249634,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-36901c1f-c347-4f6e-898a-1024aaef20ef,MILE 79.1,D10-1,11.98849445501963,5.249673282504082,,-106.31301817102037
458,1466751.876821777,318974.6874106445,1045.195786824544,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3f3ec9bd-cbf4-41f6-aa94-1231e9e89b8e,MILE 79.1,D10-1,13.03774843096733,4.446837869286537,,98.0406338016373
459,1459316.954207031,323932.3341554362,1031.61994719696,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-86d44e24-3515-486b-a9a0-046b4c6351d6,"MILE
7
7.4",D10-1,6.768664110302926,4.780087006390096,,-94.57441974613184
460,1459315.294566732,323930.6584954427,1031.761270935058,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-00b8a37b-134f-4b23-89a2-2d6f50f182f7,"MILE
77
4",D10-1,10.20078421115875,4.336872603992622,,-85.77019096606814
461,1459313.920076986,323933.2088307292,1031.233121648153,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-eea9cd51-6dec-4b46-8dd4-49f941369ae9,MILE 77.4,D10-1,13.50488364696503,4.472972341775895,,-95.03073970411138
462,1459307.845409017,323937.1080242513,1030.659065925598,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4512f783-2030-45e9-b36a-56178412467d,7.4,D10-1,6.679696142673493,2.345925398866336,,40.42495039570367
463,1459310.924394206,323935.4515878906,1031.19417376709,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e86ee7fd-42ae-4e0b-a8a7-f98a71a52380,MILE 77.4,D10-1,8.852831776539485,3.512089897096157,,-118.20989143171214
464,1427771.427721029,370042.6107985026,992.6258593292234,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d9025896-f10a-4655-b793-af0852fc806e,.7,M3-2,0.6540077723686895,1.294228478247921,,101.97246888262656
465,1497360.483493734,303937.1135819092,1588.245141314188,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6ec3add8-88c9-4c97-8ba3-1c383a0b9564,,W1-8R,3.042908024390539,3.845266288518906,,92.09939394643169
466,1450549.894713216,329510.0648081055,976.5476934356687,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bfea39f4-29ff-4a8a-b26e-0a918e200e9a,"MILE
7
5
.3",D10-1,0.9119682097931704,2.859568962355455,,154.74406807866092
467,1494653.366665934,303048.8559913737,1492.950739954631,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8523fdbc-fa2e-4c1a-8bf4-1424b5b0ed7a,"MILE
85.6",D10-1,1.271560278783242,3.964262578090032,,-130.83730716738884
468,1494653.518052043,303048.855190389,1494.414289187113,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6a185030-739a-46bf-b6fb-b4159299856c,Push Button Wait For Walk Signal,R10-3e,0.7324864288171133,3.297047798037529,,-129.99604120081025
469,1427153.490452148,372525.9965797527,1013.841140599568,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fe1f3a8f-e909-4f60-b6c9-513e4859627a,"MILE
6
5
.2",D10-1,0.8512576369941236,3.403042557140192,,179.19065748174506
470,1487732.061072672,303758.6662054037,1308.047026270548,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-94366ffa-1345-48d0-b75c-18e90b9b9cd3,,W1-8R,3.225329943299294,4.131921425958475,,121.10207747657569
471,1435535.372423177,345099.3160483399,1029.630751754761,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d630200d-5f44-498c-9706-e39a56662c3b,MILE 70.9,D10-1,0.5409339980905256,2.607808285355568,,105.18878362962542
472,1448098.631622396,331873.3381276042,1032.872186653137,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-272c9345-786f-40f1-8a2d-8e9041a42044,MILE 74 7,D10-1,0.6390757925063373,4.356136129597823,,49.19278822124334
473,1458827.991494629,324245.6665545247,1022.362616582235,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e3f50c00-9c19-41c5-853e-b00df51b0f17,"MILE
77
.3",D10-1,16.47899615923564,6.010608747998874,,80.73704737558006
474,1462960.316419759,321589.4154591471,1029.474860107422,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-66195669-9b62-480f-ac26-ac0e871e82da,EMERGENCY STOPPING 1500 FT,W12-2,3.524549354910851,3.261664455334346,,-47.65976243083884
475,1427121.694563477,371364.5303167318,1009.479578659057,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5a15f1c1-a736-4af1-adee-006721626cc4,"IRWIN
30
Irwin
Greensburg
2 MILES",E1-1,14.13239571173986,15.55242894728979,,166.48403826010883
476,1427118.759755534,371363.8895289714,1016.030782463074,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-15967d6b-ff78-4e38-9bfc-1bfd2dfabaa9,EXIT 67,E1-5P,8.799752460320791,2.857305241922538,,-13.309601122872076
477,1429360.882537109,367300.1673414714,1084.833515960693,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e6cd54c3-2bd8-430c-9f0e-b7e29aea644b,"MILE
66
.3",D10-1,12.19669572234154,2.715385458568732,,-78.44937155118828
478,1429363.189373047,367298.8921738281,1084.889334582011,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0702f799-f83a-4188-a000-f930aa5cfc2f,66.3,D10-1,16.24106302817663,4.790502545237541,,123.19670299191446
479,1445951.121153646,334315.851261556,1077.998262957255,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-83ed6076-3718-4c80-8635-3f2dc3e2bf31,"KEEP RIGHT
EXCEPT TO PASS",R4-16,11.8703812823693,2.237359314610561,,-105.92660594986035
480,1429359.748342773,367293.8619899089,1086.328804211934,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c35d8298-f156-467b-ac9d-d43aab99cafd,MILE 66.3,D10-1,0.8425919055442016,3.253996043701967,,-24.414233378822665
