OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude,matched,match_idx,Source
2509,1221314.995243041,889279.7129051859,-40.53870749950382,Sign Face,MILE 10,D10-1,1.003903301656246,3.118090685506662,,102.1121942882642,-122.20379173776372,47.759308331739554,False,-1,Noise_Reduction_Test_Sign_Face
2520,1205605.295527973,889090.5655745585,1.330299842556592,Sign Face,,R2-1,0.8255502520501614,0.4448032208656272,,-17.783555464601527,-122.26761882054242,47.75784251490275,False,-1,Noise_Reduction_Test_Sign_Face
2525,1199398.625280578,880534.5834713633,166.6047758287194,Sign Face,,R2-1,0.3742758922154705,0.1923856938785563,,5.712074071701911,-122.29205178552816,47.73401232081074,False,-1,Noise_Reduction_Test_Sign_Face
2529,1184287.43855491,900803.9674911388,298.2739825083816,Sign Face,5,R2-1,1.96482290138801,1.713584350645542,,178.896107779005,-122.35537001438529,47.78859866747914,False,-1,Noise_Reduction_Test_Sign_Face
2533,1210054.007006855,889108.46222603,-37.1687485828993,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.098577111959458,1.52204966634512,,177.2386035092154,-122.24954125208409,47.75816340454434,False,-1,Noise_Reduction_Test_Sign_Face
2539,1196661.330553201,869143.4404277435,90.26401286065608,Sign Face,,R7-8,0.8588343343138696,0.3687639646915098,,109.94569103091892,-122.30211341686376,47.70262543315018,False,-1,Noise_Reduction_Test_Sign_Face
2541,1199264.543645649,879931.273785084,162.4872513987623,Sign Face,No Trespassing Live Machinery Enclosure,W10-9,2.40371050020059,2.055420998036862,,81.68807357462944,-122.29254072798412,47.732350688732005,False,-1,Noise_Reduction_Test_Sign_Face
2553,1220638.038417734,889309.7205454523,-26.49570645183298,Sign Face,,M1-4,0.5116382662206889,3.685647011697293,,54.50598866183771,-122.2065455798461,47.75935045366849,False,-1,Noise_Reduction_Test_Sign_Face
2555,1220981.655647857,889397.0125089152,-21.43133010705285,Sign Face,"CUSTOMER & EMPLOYEE PARKING ONLY
OTHERS WILL BE TOWED",R7-201,4.090349616010984,1.859222181389729,,89.76092830106668,-122.20515676251952,47.75961003481033,False,-1,Noise_Reduction_Test_Sign_Face
2557,1221772.004372909,889341.4341830078,-31.80281499152355,Sign Face,,R2-1,1.533710094988346,1.979016131261985,,105.59206283721532,-122.20193982942216,47.7595045134831,False,-1,Noise_Reduction_Test_Sign_Face
2564,1203937.578098774,887958.9120622141,-19.22379515270365,Sign Face,47 AVE NE,D3-1,1.27887923737367,1.044777183284362,,138.67424657692288,-122.27429276603247,47.75463877757239,False,-1,Noise_Reduction_Test_Sign_Face
2588,1181680.598603738,901469.5265044036,248.1139426384372,Sign Face,SPEED LIMIT 20 SCHOOL,R2-1a,1.593245003720125,0.2478224370380243,,91.83470350371256,-122.36603379431216,47.79025390097203,False,-1,Noise_Reduction_Test_Sign_Face
2591,1181679.746356017,901458.9294768156,247.6347535413506,Sign Face,,R2-1,2.019725161790848,1.507580315768719,,-97.7474306318762,-122.36603624016692,47.7902248076337,False,-1,Noise_Reduction_Test_Sign_Face
2596,1177585.644420796,908942.3292876068,-61.95338937421613,Sign Face,MARY'S,D1-1,20.94504123489062,2.473636308113734,,17.394146305936008,-122.3834105280864,47.81046403561689,False,-1,Noise_Reduction_Test_Sign_Face
2614,1202581.831394673,887174.9625040578,-25.21340934077872,Sign Face,STOP,R1-1,0.7978365431850156,1.190261700550715,,-140.85585884294773,-122.2797301331702,47.7524067789618,False,-1,Noise_Reduction_Test_Sign_Face
2639,1199263.007356994,880100.3968986907,163.3464827054742,Sign Face,WARNING Security Cameras in Use,F810,1.477128426233927,0.8616162699460984,,-88.80563268888578,-122.29256258297004,47.73281405021116,False,-1,Noise_Reduction_Test_Sign_Face
2665,1200193.905368062,882540.0733453257,107.6759058882795,Sign Face,🡆,M6-1,1.767969178060691,1.522578441401323,,-76.52711436828709,-122.2890061193905,47.73955754400343,False,-1,Noise_Reduction_Test_Sign_Face
2680,1211687.250054544,888704.0279547197,-30.43489093422863,Sign Face,BUS STOP,I-2,1.381108234177033,2.570518301824729,,108.07058188893436,-122.24286751697842,47.75715421180061,False,-1,Noise_Reduction_Test_Sign_Face
2708,1192049.50895286,859993.1722315358,124.2869143384698,Sign Face,NE 67th St,D1-1,3.485777471462886,0.9228941417237124,,4.5672101351269765,-122.31997838849192,47.67725980781413,False,-1,Noise_Reduction_Test_Sign_Face
2747,1219361.966262532,886280.7099435312,8.234719126423471,Sign Face,LANE ENDS MERGE LEFT,W9-2,1.405452419817448,1.49675372471412,,-15.228346887007392,-122.21146448338808,47.750974018203614,False,-1,Noise_Reduction_Test_Sign_Face
2762,1183854.490304585,901457.9434646494,287.597732527455,Sign Face,WRONG WAY,R5-1a,1.759283695767323,1.443083643168211,,-1.1327173553778636,-122.3571930647358,47.79036277968637,False,-1,Noise_Reduction_Test_Sign_Face
2775,1199968.514681212,891049.3593420807,63.13626302341648,Sign Face,DEAD END,W14-1,2.730410766055187,3.284559789498648,,-166.10267895332805,-122.29070669612904,47.76286176816471,False,-1,Noise_Reduction_Test_Sign_Face
2781,1219552.06376126,888855.30775743,-27.91604983429087,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4687552251542608,0.5264673852548004,,-139.97967217659408,-122.2109189956674,47.75804071002398,False,-1,Noise_Reduction_Test_Sign_Face
2832,1189163.727681701,896838.4083816416,258.0139633522434,Sign Face,"CITY OF EDMONDS
INCORPORATED AUG. 11, 1890",I1-1,10.5391783452034,1.394210083285968,,-108.91208010158977,-122.33516698974928,47.77804475120805,False,-1,Noise_Reduction_Test_Sign_Face
2833,1189165.489848042,896835.1483739105,258.3705016670627,Sign Face,"CITY OF EDMONDS
INCORPORATED AUG. 14, 1890",I-2,4.312336580952009,1.444021123796702,,-125.42565962582492,-122.33515951750783,47.77803593032909,False,-1,Noise_Reduction_Test_Sign_Face
2840,1199291.937322407,881291.4747651052,164.8071533991896,Sign Face,Push Button Wait For Walk Signal,R10-3e,19.82913657108943,3.881353621681532,,-136.28680379785268,-122.29255504050155,47.73607982377285,False,-1,Noise_Reduction_Test_Sign_Face
2868,1193061.633220438,862444.0492477304,251.62836313506,Sign Face,11th Ave NE,D3-1,4.651316200395426,1.443748914152384,,104.78484722733398,-122.3161005197689,47.68404015055659,False,-1,Noise_Reduction_Test_Sign_Face
2872,1180853.373644429,901975.8769926848,237.9831882693373,Sign Face,,D1-1,1.179901894281308,1.716459760566553,,51.00503751224318,-122.3694463060321,47.79158772105352,False,-1,Noise_Reduction_Test_Sign_Face
2895,1222634.075620938,889052.8084573761,-23.51799850384367,Sign Face,"b2 structural engineers
MM PLUMBING & STEEL",D1-1,7.178090881705285,5.070519443750382,,122.95109851366828,-122.19841102516264,47.75876449669439,False,-1,Noise_Reduction_Test_Sign_Face
2921,1219207.779511128,886757.534734028,-4.251083575685549,Sign Face,,M6-1,1.741626246174177,1.027108978281419,,-83.39950648423594,-122.21213307450373,47.7522715320718,False,-1,Noise_Reduction_Test_Sign_Face
2924,1189298.132914448,896676.987536915,243.8925029589736,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,10.85962698022525,2.394421346088251,,-78.03463856351472,-122.33460531808616,47.77761098642997,False,-1,Noise_Reduction_Test_Sign_Face
2939,1202545.955289936,887038.1826520426,-42.14319875081354,Sign Face,,R2-1,1.027236185446382,0.5308814543237289,,146.9931819168331,-122.27986337061488,47.75202973757576,False,-1,Noise_Reduction_Test_Sign_Face
2970,1194310.557400939,864074.2950106699,297.1802629305922,Sign Face,16th Ave NE,D3-1,3.046619227429231,0.7808339513838292,,-92.00051452714229,-122.31118406312008,47.68858639089836,False,-1,Noise_Reduction_Test_Sign_Face
3037,1195466.13802838,865036.4442408131,235.42571921289,Sign Face,USE CROSSWALK,R9-3a,2.018799023230871,2.772678939898809,,144.1643651581528,-122.30658351986868,47.691295702320645,False,-1,Noise_Reduction_Test_Sign_Face
