OBJECTID,ACTUAL_TEXT,AGREEMENT_CONTACT_INFO,CC_LATITUDE,CC_LONGITUDE,CC_OWNER_ID_SECTION,CC_SIGN_AGE,CC_SIGN_BACKGRD_COLOR_ID,CC_SIGN_BCK_STAMP,CC_SIGN_BORDER_COLOR_ID,CC_SIGN_COMP_CLASS_ID,CC_SIGN_DESCRIPTON,CC_SIGN_DIMENSIONS,CC_SIGN_DIR_ID,CC_SIGN_DIST_ED_OF_PAVE,CC_SIGN_FACI_ID,CC_SIGN_FAC_TYP_SIGN_ID,CC_SIGN_FUNC_LOC_ID,CC_SIGN_GROUND_MOUND_TYP_ID,CC_SIGN_INSPECTION_CMT_ID,CC_SIGN_INSPECTION_COND_ID,CC_SIGN_INSP_DATE,CC_SIGN_INT_LOC_ID,CC_SIGN_ITS_TYP_ID,CC_SIGN_LEGEND_COLOR_ID,CC_SIGN_MATERIAL_ID,CC_SIGN_MIN_LOC_ID,CC_SIGN_MM,CC_SIGN_MSR_ID,CC_SIGN_NOMENCLATURE_ID,CC_SIGN_NO_POST_GRD_MNT_ID,CC_SIGN_PENNDOT_MAT_NUM_ID,CC_SIGN_POST_MSR_ID,CC_SIGN_PTC_MAT_NUM_ID,CC_SIGN_PTC_PENNDOT_NUM_ID,CC_SIGN_RECON_COMM,CC_SIGN_RECON_PROJ,CC_SIGN_REFLECTIVITY_ID,CC_SIGN_SAP_EQIP_NBR,CC_SIGN_SHEETING_ID,CC_SIGN_SIZE,CC_SIGN_STATION,CC_SIGN_STR_MOUNT_TYPE_ID,CC_SIGN_TMP_OBJECTID,CC_SIGN_TMP_PHOTOB,CC_SIGN_TMP_PHOTOF,CC_SIGN_TP_LANE,COMMENT_ID,COMMENT_STR,DATE_UPDATE,EASTING,FABRICATION_AGREEMENT,INSTALL_AGREEMENT,INTERFACE_TRIGGER_DATE,IS_BREAKAWAY,JURISDICTION,LAT,LOAD_DATE,LOC_IDENT,NORTHING,NOTES,ORIGIN,ORIG_KEY,OWNER_ID,OWNER_NET,PERIODIC_MAINT_ID,POSITION_NAME,QA_DATA_FLAG,QA_PHOTO_FLAG,READABLE_TRAVEL_DIR,REPLACED,RETIRED,SIGN_CLASS_CODE_ID,SIGN_CURRENT_CONDITION,SIGN_NAME,SIGN_STATUS_ID,SIGN_SUPPORT_H_ID,SIGN_SUPPORT_ID,SIZE_HEIGHT,SIZE_UNIT_ID,SIZE_WIDTH,SUP_EXT_CD,SYMBOL,TRAVEL_DIRECTION,USER_UPDATE,VARIABLE_SIGN_HEIGHT,VARIABLE_SIGN_WIDTH
3011,,,40.274251,-79.668618,1530,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,523.891174316406,,3,1014,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,70,2897,5057,2,,2897,,1467,,,3,1013007,1,18 X 60,,8,,,Images/TEBMain/4023555867891935227-STO.jpg,0,72945,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38213218,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/070.00/EnhancedReferenceLocationWithDecimalSign#116826,1185,,,60,,18,,,,LRS_POST,,
3068,,,40.268185,-79.667453,1530,,4,0,8,5,Overhead Roadway Identification Sign,"18.0",1,118.118698120117,,3,1014,3,11,2,2017/10/13 00:00:00+00,5,4,8,3,5,70.43,2901,5151,1,,2901,,4045,,,2,1013011,1,144 X 18,,1,,,Images/TEBMain/4964063994862941574-STO.jpg,0,72948,Greensburg Road,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2017/10/30 00:00:00+00,38213221,,,,,1520,,,,,,,,,100329,,EB/Overhead/N/A/070.43/OverheadRoadwayIdentificationSign#116830,1185,,,18,,144,,,,EHALIN,,
3158,,,40.195882,-79.548188,1527,,4,0,8,5,Overhead Roadway Identification Sign,"9.0",4,19.1646995544434,,3,1017,3,11,4,2017/10/11 00:00:00+00,5,4,8,3,5,78.97,1646,5151,1,,1646,,4048,,,3,1012063,1,72 X 18,,1,,,Images/TWBMain/695460965418326929-STO.jpg,0,72389,SR 819,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207889,,,,,1520,,,,,,,,,100329,,WB/Overhead/N/A/078.97/OverheadRoadwayIdentificationSign#115604,1185,,,18,,72,,,,LRS_POST,,
3174,,,40.154722,-79.440334,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,521.960876464844,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,85.9,3719,5054,2,,3719,,1464,,,3,1015800,1,12 X 48,,8,,,Images/TEBMain/645547771404746107-STO.jpg,0,74485,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38213298,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/085.90/Double-DigitIntermediateReferenceLocationSign#117647,1185,,,48,,12,,,,LRS_POST,,
3197,,,40.14872,-79.427594,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,43.9907989501953,,3,1017,7,11,2,2017/10/11 00:00:00+00,5,4,8,3,8,86.8,1590,5054,1,,1590,,1464,,,3,1015161,1,12 X 48,,8,,,Images/TWBMain/1853776845005370006-STO.jpg,0,71911,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195742,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/086.80/Double-DigitIntermediateReferenceLocationSign#115549,1185,,,48,,12,,,,LRS_POST,,
3220,,,40.150253,-79.451418,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,3.70160007476807,,3,1017,5,11,2,2017/10/11 00:00:00+00,5,4,8,3,8,85.2,1148,5054,2,,1148,,1464,,,3,1014966,1,12 X 48,,8,,,Images/TWBMain/6162527663138394958-STO.jpg,0,72328,"85.2",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38205204,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/085.20/Double-DigitIntermediateReferenceLocationSign#115120,1185,,,48,,12,,,,LRS_POST,,
3381,,,40.148485,-79.427841,1527,,9,0,11,1,Chevron Alignment Sign,"12",1,6.37900018692017,,3,1016,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.8,2492,6212,3,,2492,,2992,,,1,1015178,1,36 X 48,,8,,,Images/TEBMain/5846294211660374266-STO.jpg,0,72757, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38199545,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.80/ChevronAlignmentSign#116426,1185,,,48,,36,,,,LRS_POST,,
3382,,,40.148482,-79.427826,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,109.111602783203,,3,1016,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,86.8,2493,5054,2,,2493,,1464,,,3,1015179,1,12 X 48,,8,,,Images/TEBMain/5458586572751384028-STO.jpg,0,72758,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38199546,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/086.80/Double-DigitIntermediateReferenceLocationSign#116427,1185,,,48,,12,,,,LRS_POST,,
3384,,,40.363679,-79.67919,1530,,8,0,7,2,No Parking Arrow Plaque (Double Arrow),"4.5",1,360.005493164062,,3,1014,9,11,2,2017/10/12 00:00:00+00,5,4,7,3,10,63.37,2577,7014,1,,2576,,2693,,,1,1012797,1,36 X 18,,8,,,Images/TEBMain/5845785077525778627-STO.jpg,0,72995,D,2024/02/28 00:00:00+00,,,,2023/12/13 00:00:00+00,,,,2017/10/30 00:00:00+00,38200920,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/063.37/NoParkingArrowPlaque(DoubleArrow)#116511,1185,,,18,,36,,,,LRS_POST,,
3385,,,40.215854,-79.596097,1527,,4,0,8,3,Enhanced Reference Location With Decimal Sign,"7.5",1,0.917500019073486,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,3,76,3270,5057,2,,3270,,1467,,,3,1013193,1,18 X 60,,8,,,Images/TEBMain/7702190524610073542-STO.jpg,0,73111,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38209258,,,,,1520,,,,,,,,,100327,,EB/Median/N/A/076.00/EnhancedReferenceLocationWithDecimalSign#117199,1185,,,60,,18,,,,LRS_POST,,
3390,,,40.342772,-79.691791,1530,,8,0,7,2,No Parking Arrow Plaque (Right Arrow),"4.5",1,46.7705001831055,,3,1014,9,11,2,2017/10/12 00:00:00+00,5,4,7,3,10,64.98,2764,7015,1,,2763,,2693,,,1,1012904,1,36 X 18,,8,,,Images/TEBMain/3240557077395506466-STO.jpg,0,73687,,2023/08/03 00:00:00+00,,,,2023/08/03 00:00:00+00,,,,2017/10/30 00:00:00+00,38214344,,,,,1520,,,,,,,,,100336,,EB/WideArea/N/A/064.98/NoParkingArrowPlaque(RightArrow)#116698,1185,,,18,,36,,,,EHALIN,,
3392,,,40.149912,-79.454,1527,,9,0,1,1,Advisory Speed Plaque (55 MPH),"6.25",1,316.328399658203,,3,1016,9,11,2,2017/10/13 00:00:00+00,5,4,1,3,8,85.06,3595,6144,1,,3594,,3359,,,1,1015677,1,30 X 30,,8,,,Images/TEBMain/8480675431568753170-STO.jpg,0,74122,"55",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38200921,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/085.06/AdvisorySpeedPlaque(55MPH)#117524,1185,,,30,,30,,,,LRS_POST,,
3394,,,40.154875,-79.433555,1527,,9,0,11,1,Chevron Alignment Sign,"12.0",1,1.30840003490448,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,1,3,3,86.27,3635,6212,2,,3635,,2992,,,1,1015716,1,36 X 48,,8,,,Images/TEBMain/8058720810922468292-STO.jpg,0,74265,,2024/02/28 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38201040,,,,,1520,,,,,,,,,100345,,EB/Median/N/A/086.27/ChevronAlignmentSign#117563,1185,,,48,,36,,,,LRS_POST,,
3455,,,40.150241,-79.452836,1527,,9,0,1,1,Hill Sign,"16",4,6.67560005187988,,3,1017,6,11,2,2017/10/11 00:00:00+00,5,4,1,3,8,85.12,1149,6284,3,,1149,,3127,,,1,1014967,1,48 X 48,,8,,,Images/TWBMain/299311267397530440-STO.jpg,0,71894, ,2022/10/19 00:00:00+00,,,,2022/10/19 00:00:00+00,,,,2017/10/30 00:00:00+00,38205177,,,2020/10/07 00:00:00+00,,1520,,,,,,,,,100345,,WB/Shoulder/N/A/085.12/HillSign#115121,1185,,,48,,48,,,,EHALIN,,
3456,,,40.150241,-79.452836,1527,,9,0,1,1,Next 1 Mile Plaque,"5.0",4,6.51809978485107,,3,1017,9,11,2,2017/10/11 00:00:00+00,5,4,1,3,8,85.12,1150,7057,1,,1149,,3130,,,1,1014968,1,30 X 24,,8,,,Images/TWBMain/8169968288387399195-STO.jpg,0,71895,"1",2022/10/19 00:00:00+00,,,,2022/10/19 00:00:00+00,,,,2017/10/30 00:00:00+00,38205178,,,2020/10/07 00:00:00+00,,1520,,,,,,,,,100345,,WB/Shoulder/N/A/085.12/Next1MilePlaque#115122,1185,,,24,,30,,,,EHALIN,,
3457,,,40.150234,-79.453294,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",4,5.86749982833862,,3,1017,5,11,2,2017/10/11 00:00:00+00,5,4,8,3,8,85.1,1151,5054,2,,1151,,1464,,,3,1014969,1,12 X 48,,8,,,Images/TWBMain/66678063148025166-STO.jpg,0,71896,"85.1",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38205179,,,,,1520,,,,,,,,,100327,,WB/Shoulder/N/A/085.10/Double-DigitIntermediateReferenceLocationSign#115123,1185,,,48,,12,,,,LRS_POST,,
3509,,,40.313502,-79.678783,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,66.3365020751953,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,67.2,2807,5054,2,,2807,,1464,,,3,1012938,1,12 X 48,,8,,,Images/TEBMain/1406535502535170919-STO.jpg,0,72699,"67.2",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195799,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/067.20/Double-DigitIntermediateReferenceLocationSign#116736,1185,,,48,,12,,,,LRS_POST,,
3510,,,40.312847,-79.678779,1530,,9,0,1,1,Advisory Speed Plaque (25 MPH),"6.25",3,227.215301513672,1091,2,1129,9,11,2,2017/10/12 00:00:00+00,3,4,1,3,7,67.22,2809,6137,1,,2808,,4584,,,3,1012940,1,30 X 30,,8,,,Images/TEBMain/8054370850338207698-STO.jpg,0,72701,,2020/07/15 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195801,,,2015/07/24 00:00:00+00,,1520,,,,,,,,,100345,,EBDecel/Ramp/ExitInside/067.22/AdvisorySpeedPlaque(25MPH)#116738,1185,,,30,,30,,,,EHALIN,,
3511,,,40.311936,-79.678611,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,324.847808837891,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,67.3,2810,5054,2,,2810,,1464,,,3,1012941,1,12 X 48,,8,,,Images/TEBMain/4056087869475950535-STO.jpg,0,72702,"67.3",2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195802,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/067.30/Double-DigitIntermediateReferenceLocationSign#116739,1185,,,48,,12,,,,LRS_POST,,
3512,,,40.307008,-79.674662,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,1.74109995365143,,3,1014,7,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,67.7,2814,5054,1,,2814,,1464,,,3,1012943,1,12 X 48,,9,,,Images/TEBMain/470416610224528165-STO.jpg,0,72704,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195803,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/067.70/Double-DigitIntermediateReferenceLocationSign#116743,1185,,,48,,12,,,,LRS_POST,,
3513,,,40.305741,-79.673815,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,506.740600585938,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,67.8,2815,5054,2,,2815,,1464,,,3,1012944,1,12 X 48,,8,,,Images/TEBMain/508383940540019685-STO.jpg,0,72705,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195804,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/067.80/Double-DigitIntermediateReferenceLocationSign#116744,1185,,,48,,12,,,,LRS_POST,,
3514,,,40.305662,-79.673762,1530,,4,0,11,5,Litter Fine Sign,"5",1,25.199800491333,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,7,67.81,2816,5141,2,,2816,,1556,,,1,1012945,1,30 X 24,,8,,,Images/TEBMain/5749161345090293435-STO.jpg,0,72706,,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2017/10/30 00:00:00+00,38195805,,,,,1520,,,,,,,,,100329,,EB/Ramp/N/A/067.81/LitterFineSign#116745,1201,,,24,,30,,,,EHALIN,,
3515,,,40.304618,-79.673273,1530,,12,0,8,5,Interstate Route Marker (76),"9",1,392.951812744141,,3,1014,6,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,67.88,2817,5196,2,,2817,,1627,,,1,1012946,1,36 X 36,,8,,,Images/TEBMain/4339926889330747485-STO.jpg,0,72707,,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2017/10/30 00:00:00+00,38195806,,,,,1520,,,,,,,,,100337,,EB/Shoulder/N/A/067.88/InterstateRouteMarker(76)#116746,1201,,,36,,36,,,,EHALIN,,
3525,,,40.150826,-79.429708,1527,,9,0,1,1,Left Winding Road Sign,"16.0",1,2101.3291015625,,3,1016,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.62,2428,6186,3,,2428,,2973,,,1,1015170,1,48 X 48,,8,,,Images/TEBMain/5467167152484535083-STO.jpg,0,72612,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207915,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.62/LeftWindingRoadSign#116362,1185,,,48,,48,,,,LRS_POST,,
3535,,,40.253528,-79.642592,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,5.41459989547729,,3,1014,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,72.3,2922,5054,2,,2922,,1464,,,3,1013032,1,12 X 48,,8,,,Images/TEBMain/6271783057741432090-STO.jpg,0,73022, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38194629,,"72.3",,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/072.30/Double-DigitIntermediateReferenceLocationSign#116851,1185,,,48,,12,,,,LRS_POST,,
3537,,,40.200544,-79.557426,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,6.11950016021729,,3,1016,5,11,2,2017/10/13 00:00:00+00,5,4,8,3,8,78.4,2995,5054,2,,2995,,1464,,,3,1013100,1,12 X 48,,8,,,Images/TEBMain/472483632868584174-STO.jpg,0,73319,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38197030,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/078.40/Double-DigitIntermediateReferenceLocationSign#116924,1185,,,48,,12,,,,LRS_POST,,
3574,,,40.304403,-79.673192,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,71.2264022827148,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,67.9,2819,5054,2,,2819,,1464,,,3,1012948,1,12 X 48,,8,,,Images/TEBMain/4438214344386757715-STO.jpg,0,72708,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195807,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/067.90/Double-DigitIntermediateReferenceLocationSign#116748,1185,,,48,,12,,,,LRS_POST,,
3575,,,40.304002,-79.673066,1530,,8,0,1,2,Speed Limit Sign (70 MPH),"20",1,141.129501342773,,3,1014,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,67.93,2820,5877,3,,2820,,2420,,,1,1012949,1,48 X 60,,8,,,Images/TEBMain/7419348209558360607-STO.jpg,0,72709,,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2017/10/30 00:00:00+00,38195808,,,2021/09/27 00:00:00+00,,1520,,,,,,,,,100336,,EB/Shoulder/N/A/067.93/SpeedLimitSign(70MPH)#116749,1185,,,60,,48,,,,EHALIN,,
3576,,,40.301591,-79.672449,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,509.278900146484,,3,1014,7,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,68.1,2822,5054,2,,2822,,1464,,,3,1012951,1,12 X 48,,8,,,Images/TEBMain/3677068443386911836-STO.jpg,0,72711,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195810,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/068.10/Double-DigitIntermediateReferenceLocationSign#116751,1185,,,48,,12,,,,LRS_POST,,
3577,,,40.300154,-79.672104,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,395.689697265625,,3,1014,7,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,68.2,2823,5054,2,,2823,,1464,,,3,1012952,1,12 X 48,,8,,,Images/TEBMain/3258093717920603168-STO.jpg,0,72712,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195811,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/068.20/Double-DigitIntermediateReferenceLocationSign#116752,1185,,,48,,12,,,,LRS_POST,,
3578,,,40.297349,-79.67143,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,1.80770003795624,,3,1014,7,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,68.4,2825,5054,1,,2825,,1464,,,3,1012954,1,12 X 48,,9,,,Images/TEBMain/8057089160238184338-STO.jpg,0,72713,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195812,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/068.40/Double-DigitIntermediateReferenceLocationSign#116754,1185,,,48,,12,,,,LRS_POST,,
3579,,,40.295882,-79.671079,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,537.4091796875,,3,1014,7,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,68.5,2826,5054,1,,2826,,1464,,,3,1012955,1,12 X 48,,9,,,Images/TEBMain/6465156117545820007-STO.jpg,0,72714,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195813,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/068.50/Double-DigitIntermediateReferenceLocationSign#116755,1185,,,48,,12,,,,LRS_POST,,
3580,,,40.294427,-79.67088,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,3.24710011482239,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,10,68.6,2827,5054,2,,2827,,1464,,,3,1012956,1,12 X 48,,8,,,Images/TEBMain/4719427231670979769-STO.jpg,0,72715,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195814,,,,,1520,,,,,,,,,100327,,EB/WideArea/N/A/068.60/Double-DigitIntermediateReferenceLocationSign#116756,1185,,,48,,12,,,,LRS_POST,,
3581,,,40.293723,-79.670585,1530,,2,0,8,5,Emergency Cellular Telephone Sign (*11),"20",1,8.9055004119873,,3,1014,6,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,68.65,2828,6355,4,,2828,,1232,,,1,1012957,1,48 X 60,,8,,,Images/TEBMain/5075691296107616054-STO.jpg,0,72716, ,2022/11/18 00:00:00+00,,,,2022/11/18 00:00:00+00,,,,2017/10/30 00:00:00+00,38195815,,,2021/09/27 00:00:00+00,,1520,,,,,,,,,100329,,EB/Shoulder/N/A/068.65/EmergencyCellularTelephoneSign(*11)#116757,1185,,,60,,48,,,,EHALIN,,
3582,,,40.293138,-79.670427,1530,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,208.13639831543,,3,1014,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,68.7,2829,5054,2,,2829,,1464,,,3,1012958,1,12 X 48,,8,,,Images/TEBMain/9086583351591627655-STO.jpg,0,72717,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38195816,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/068.70/Double-DigitIntermediateReferenceLocationSign#116758,1185,,,48,,12,,,,LRS_POST,,
3591,,,40.150827,-79.429708,1527,,9,0,1,1,Advisory Speed Plaque (55 MPH),"6.25",1,2101.3291015625,,3,1016,9,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.62,2440,6144,1,,2428,,3359,,,1,1015171,1,30 X 30,,8,,,Images/TEBMain/1651580419179205737-STO.jpg,0,72621,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207924,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.62/AdvisorySpeedPlaque(55MPH)#116374,1185,,,30,,30,,,,LRS_POST,,
3592,,,40.149676,-79.428933,1527,,9,0,11,1,Chevron Alignment Sign,"12",1,6.37900018692017,,3,1016,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.71,2441,6212,3,,2441,,2992,,,1,1015172,1,36 X 48,,8,,,Images/TEBMain/6112865621914301871-STO.jpg,0,72622, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207925,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.71/ChevronAlignmentSign#116375,1185,,,48,,36,,,,LRS_POST,,
3593,,,40.1497,-79.428946,1527,,4,0,8,3,Double-Digit Intermediate Reference Location Sign,"4",1,3.57489991188049,,3,1016,5,11,2,2017/10/12 00:00:00+00,5,4,8,3,8,86.7,2442,5054,2,,2442,,1464,,,3,1015173,1,12 X 48,,8,,,Images/TEBMain/1792020047271157618-STO.jpg,0,72623,,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207926,,,,,1520,,,,,,,,,100327,,EB/Shoulder/N/A/086.70/Double-DigitIntermediateReferenceLocationSign#116376,1185,,,48,,12,,,,LRS_POST,,
3599,,,40.149421,-79.428743,1527,,9,0,11,1,Chevron Alignment Sign,"12",1,6.37900018692017,,3,1016,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.73,2450,6212,3,,2450,,2992,,,1,1015174,1,36 X 48,,8,,,Images/TEBMain/7321634289301047443-STO.jpg,0,72630, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207933,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.73/ChevronAlignmentSign#116384,1185,,,48,,36,,,,LRS_POST,,
3600,,,40.149182,-79.428555,1527,,9,0,11,1,Chevron Alignment Sign,"12",1,6.37900018692017,,3,1016,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.74,2451,6212,3,,2451,,2992,,,1,1015175,1,36 X 48,,8,,,Images/TEBMain/291988023257386331-STO.jpg,0,72631, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207934,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.74/ChevronAlignmentSign#116385,1185,,,48,,36,,,,LRS_POST,,
3601,,,40.148956,-79.428369,1527,,9,0,11,1,Chevron Alignment Sign,"12",1,6.37900018692017,,3,1016,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.76,2452,6212,3,,2452,,2992,,,1,1015176,1,36 X 48,,8,,,Images/TEBMain/1864666854907570266-STO.jpg,0,72632, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207935,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.76/ChevronAlignmentSign#116386,1185,,,48,,36,,,,LRS_POST,,
3602,,,40.148709,-79.428112,1527,,9,0,11,1,Chevron Alignment Sign,"12",1,6.37900018692017,,3,1016,6,11,2,2017/10/12 00:00:00+00,5,4,1,3,8,86.78,2453,6212,3,,2453,,2992,,,1,1015177,1,36 X 48,,8,,,Images/TEBMain/803524077790896713-STO.jpg,0,72633, ,2021/11/02 00:00:00+00,,,,2022/08/10 00:00:00+00,,,,2017/10/30 00:00:00+00,38207936,,,,,1520,,,,,,,,,100345,,EB/Shoulder/N/A/086.78/ChevronAlignmentSign#116387,1185,,,48,,36,,,,LRS_POST,,
