OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude
587,1499009.126,302240.9796,1652.151005,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-660b688d-39dd-4d98-8412-d7779dc1cb78,LEFT LANE CLOSED,W21-5a,6.770684563,3.416460224,,153.866428,-79.42962317,40.15075777
588,1491248.222,302069.0082,1417.130129,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fc13351a-d786-45a5-ba98-a41f1e77ad2e,MILE 84.9,D10-1,0.901647025,3.21820732,,-87.42760878,-79.45736937,40.14987726
589,1491248.229,302068.9914,1416.103191,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-702dfea2-fce6-40c9-943a-90cf4ac015bc,4.9,D10-1,0.899539063,1.044255546,,90.16587338,-79.45736935,40.14987722
590,1452978.541,326841.9784,1040.495609,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-59be743d-4a20-431e-9ef3-c7346f55a373,76 MILE 76.0,D10-1,81.3777052,10.07604492,,95.11293667,-79.59609327,40.2157541
591,1453015.912,326909.1489,1048.164637,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-07c16a55-075c-4dd0-be9c-b145ce61389b,,W1-8L,2.714602074,3.724670376,,164.0093555,-79.59596451,40.2159406
592,1432889.675,355968.0473,1078.187345,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1eaffafe-f571-4e7e-a5bf-dad8caabcd8a,"MILE
68
.6",D10-1,0.883423743,2.861888024,,0.71110537,-79.67027731,40.29451314
593,1452981.383,326875.8856,1045.257563,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b27a1eb0-faf9-40d3-858d-b37162308e09,MILE 76.0,D10-1,0.456767197,1.554683535,,103.5993841,-79.59608564,40.21584733
594,1453018.11,326916.6526,1047.715184,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-70e09e17-a4a1-4222-a381-605900938205,6,M1-4,116.8697753,39.94441554,,-47.99473672,-79.59595721,40.21596132
595,1453007.678,326918.6486,1045.587118,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-65ab354b-adb9-4db3-92d0-90f27789a156,"MILE
76
.0",D10-1,0.774385301,1.994976377,,-22.0884005,-79.5959947,40.2159662
596,1453007.668,326918.6839,1046.567123,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-15db91d9-a5ce-4012-a133-25a28028c343,"WEST
76
MILE
76
.0",D10-1,0.83477282,4.787975219,,-21.35489937,-79.59599474,40.21596629
597,1502694.007,298714.9937,1774.91548,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1c57a9c7-7561-42d2-b6dc-d8d4169dfc40,"MILE
87.6",D10-1,1.038266836,3.770924896,,-58.71838818,-79.41620553,40.14127194
598,1432121.774,359934.1711,1140.58896,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ae48963b-f563-4fee-aa5b-d95cf31f4400,,R2-1,0.107923852,0.107584836,,-119.463969,-79.67333917,40.30535192
599,1459770.039,323673.1547,1031.224611,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-84becca3-a6f8-45ce-b645-02661a3c45fd,MILE 7 7.5,D10-1,19.30147226,5.791489371,,-98.59666107,-79.57154569,40.20744441
600,1443961.501,335949.7191,1055.347517,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4b037fd5-ad3d-45b8-a4fd-70a0c24904fb,"Washington PA
Exit 75",D1-1,4.412689248,0.549772158,,-17.9472352,-79.6290677,40.24022798
601,1504815.235,294297.0217,1790.433742,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-80a5ff94-4a4c-48d6-81ab-a39ded259eb8,SPEED LIMIT 55,R2-1,20.96595288,1.108240652,,-110.4272377,-79.40832288,40.12925591
602,1504812.515,294304.2774,1790.180978,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ecb38df2-ffec-44a6-824f-c0dbf6dc981b,SPEED LIMIT 55,R2-1,9.135403378,2.381660737,,-109.9054171,-79.40833309,40.12927568
603,1504813.896,294300.5816,1790.27586,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-268d5f11-2bb7-4c6b-9af6-c2827a85d7b9,SPEED LIMIT 55,R2-1,9.863854377,1.061296417,,-110.4316538,-79.40832791,40.12926561
604,1504811.115,294308.0786,1790.070358,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-70285167-6ee3-41cb-9dd2-4ffee0d60b64,SPEED LIMIT 55,R2-1,3.913767689,2.39111924,,69.81733642,-79.40833835,40.12928604
605,1485124.84,305509.4297,1289.82072,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-38c45049-79cf-4818-8a0e-713931d25864,No Parking,R7-1,1.359361187,0.252316072,,47.78624167,-79.47951124,40.15899269
606,1485124.282,305511.3841,1289.086817,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5c297780-f5d8-4bd7-9b79-0a3139837b5a,P,R8-3,3.891073383,2.832427197,,71.10929377,-79.47951337,40.15899803
607,1485124.795,305515.1832,1287.114793,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-62429520-a862-4b99-beed-89f8665b36cf,,M6-1,4.458467792,1.611710478,,112.349833,-79.4795118,40.15900848
608,1432560.067,357595.5841,1102.236711,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b0be4eb2-806e-488f-a80f-f7801fc0d9fd,Push Button Wait For Walk Signal,R10-3e,0.084676675,0.061118692,,84.92345471,-79.6715856,40.29896008
609,1499574.267,301323.0127,1686.814631,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-30be2011-20cb-4c5f-adc5-f7a5d3ee8787,,W1-8L,2.945117296,3.929933657,,-45.41089809,-79.42753947,40.1482678
610,1478400.312,310568.0758,1180.056279,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2a9985d0-2c87-400d-8663-460ecee77a28,"PARK
BEHIND
LINE",R7-33,2.268226754,3.039507359,,-104.2413497,-79.50392467,40.17251241
611,1504747.277,295407.3556,1786.663964,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6fa73492-47b9-4de3-a915-98cf97dfa0aa,"MILE 88
.4",D10-1,28.62791596,3.230694742,,112.1053178,-79.40864044,40.13229985
612,1504750.767,295403.5914,1786.52596,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f692ff4d-bb62-423b-8543-b04a21d9bade,"MILE
88
4",D10-1,17.14002443,3.854170986,,-42.72592323,-79.40862771,40.13228969
613,1504752.603,295397.9967,1786.042797,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-51647fda-d337-44b7-ba61-383be47223ef,"MILE
88
4",D10-1,6.779022157,5.14787548,,155.8937145,-79.40862077,40.13227443
614,1504753.041,295401.5727,1786.703187,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0307d12f-01f8-41f1-9727-c724ff581b5d,MILE 88.4,D10-1,5.871611307,4.177279922,,-45.8924571,-79.40861944,40.13228427
615,1504747.884,295404.5327,1786.497728,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61830862-04a1-4316-a28f-dd17a5264ec6,MILE 88 8.4,D10-1,21.99564844,3.142376205,,-58.4738453,-79.40863808,40.13229213
616,1505023.642,293870.4257,1801.329829,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-837af2fa-cb50-42a4-adb9-704aa6881b3b,MILE 88 8 .7,D10-1,8.085748128,4.181489785,,-52.88446707,-79.40754907,40.1280958
617,1478837.56,310319.5431,1183.878979,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d2105e6b-2c42-4b15-9987-138f1ded6e62,"WEST
INTERSTATE 70
MILE 88",D1-1,0.063894779,4.336891377,,-173.9952775,-79.50234265,40.17185412
618,1433658.133,346079.2664,994.4941061,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ea15be5e-fb42-4c4d-ac9b-de2d595e26c8,,M6-2,0.061757532,0.334490849,,-162.3303319,-79.66675372,40.26742007
619,1450539.033,329583.2396,986.2108229,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-16133bcc-af29-4746-983f-94c0db811599,,W1-8R,3.034093282,4.26208144,,-27.16218989,-79.60503281,40.22313712
620,1498762.976,302859.1235,1633.134176,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-239040d0-0033-474b-b0a5-8ba4e4901333,"MILE
86.5",D10-1,0.521969815,3.927414544,,59.2486311,-79.43054565,40.15244147
621,1433509.733,346496.8197,998.3380817,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e8e04ef9-9093-4917-855b-be5a819a5aaf,MILE 70.4,D10-1,1.199305729,3.600773922,,-14.69384805,-79.66731786,40.26855717
622,1446401.448,333391.9314,1051.349152,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a014cbd2-f084-48e8-ae30-faa0f1c2a6da,,OM3,69.46577361,2.571901839,,-168.3116676,-79.62013562,40.23335041
623,1433213.395,348054.0044,1006.157445,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e896aa46-88a7-47e8-b3cd-81790be799b6,701,D10-1,0.228798513,2.612870172,,-74.10784158,-79.66850078,40.27281307
624,1485153.1,305532.0183,1287.467126,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3f5095b5-de10-44ba-97e1-d67352d6902a,,M6-1,9.119542473,1.705738964,,178.3855874,-79.47941173,40.15905621
625,1485140.893,305536.6808,1286.255787,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ee60b69d-7eed-4fbd-be82-2a77d3adba20,,M6-1L,3.432956285,3.736489985,,-90.00000217,-79.47945572,40.15906835
626,1485141.777,305532.6943,1287.482245,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ac3acdc9-735e-4e34-9558-781e9c89cdc7,,M6-1,39.45252333,3.881912903,,-54.65431909,-79.47945228,40.15905745
627,1505026.409,293873.8783,1798.958805,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0104ddb8-131b-4fad-b6c6-cdc8c07610e1,,M1-4,0.3968558,0.617067682,,151.3883993,-79.40753941,40.12810542
628,1505026.801,293868.0339,1802.968347,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4e096a0c-d49f-4deb-9437-3ad3360406dd,No Parking,R8-3,2.958403747,3.406013397,,94.48814154,-79.40753762,40.1280894
629,1505026.561,293867.7548,1800.384825,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-694906ab-e586-4b0c-8c7d-e2401aadeb9e,,M6-1,6.869163442,1.401838211,,-87.41806459,-79.40753846,40.12808862
630,1505024.732,293870.4281,1800.029263,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7bfb2f4a-c035-438a-830a-1ea9c71f0f12,887,M3-1,5.276096782,2.316903392,,-65.58628778,-79.40754518,40.12809587
631,1505021.722,293870.368,1800.335441,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-62432be5-9456-48bc-a9df-385491bee07c,88.7,D10-1,9.145352328,1.270262492,,-39.09805152,-79.40755594,40.12809555
632,1482628.087,308154.3036,1203.600023,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d71e69d2-6e76-4ce3-9e8c-bc9580a78917,,W1-8L,2.147505688,4.375418819,,-50.73918837,-79.48862858,40.16611715
633,1454966.54,325510.6873,1010.971262,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-db4cd64c-ce03-4d38-bebb-0647ee92035f,"MILE
76.5",D10-1,11.44575692,5.833048274,,87.32238379,-79.58887701,40.21221425
634,1469188.232,317770.7577,1081.277294,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-62273a2f-3bc8-4ed7-85f3-c2f13a482e65,79,M1-4,6.391343997,1.652301003,,-123.6926093,-79.53740476,40.19177344
635,1495515.914,303693.0087,1531.973813,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-57cec492-7756-40b5-9a30-3d21630f94b3,"MILE
8
5.8",D10-1,4.281220203,3.313669404,,-119.0982874,-79.44221676,40.15455995
636,1495510.75,303687.7767,1530.341056,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-88c719ca-4882-4072-a014-3863c43c0a61,MILE 85.8,D10-1,18.08380342,6.005439111,,-159.5706395,-79.44223488,40.15454532
637,1495514.694,303689.3794,1530.251246,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-85e618b3-5181-427a-b605-21d2a00ad9a3,"MILE
858",D10-1,12.36401235,5.400601015,,43.58786815,-79.44222088,40.15454993
638,1495519.222,303684.821,1529.655639,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f33cf1a9-62bd-4925-badc-f4fd3fa8bbbd,"MILE
8
5
.8",D10-1,13.10141185,2.475797363,,27.74560733,-79.44220437,40.15453765
639,1458776.251,324157.8113,1020.811109,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6c5d1db5-256d-49d9-8724-aab35c5362e0,MILE 7 3,D10-1,50.78309959,6.670758593,,-115.5934556,-79.57513887,40.20871822
640,1450491.871,329719.6601,993.849013,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-87d9b80c-ff15-4192-ac04-248629585934,,W1-8L,3.308852154,4.285338547,,162.5608946,-79.60521193,40.2235088
641,1453275.351,326479.2893,1052.754679,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-982e07d1-96d4-4b1e-97da-cc5a52f9aaa4,,W1-2,3.929660274,3.801127651,,-32.51085832,-79.59500357,40.21477574
642,1453275.566,326479.3822,1052.354538,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fb0113ea-b4cf-407a-8557-9463e8367992,60 M.P.H.,W1-2,3.914979335,5.918249111,,-35.71618517,-79.59500281,40.214776
643,1453275.027,326479.1003,1049.999993,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9042057b-9479-4955-a9be-de459666f52d,60 M.P.H.,W1-2,2.62589908,6.7921946,,-30.2391756,-79.59500471,40.2147752
644,1468115.015,318228.7512,1059.76665,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-64774c8a-9938-4ee4-96ef-0cfcc44ad287,MILE 79,D10-1,0.175763122,3.441160121,,-70.46345163,-79.54127879,40.19297073
645,1432889.669,355967.9575,1076.90572,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-aa3ddc11-8ba6-4a2f-bce4-bdbe6a2b3958,"MILE
68
.6",D10-1,1.095181336,3.178545866,,2.765440595,-79.67027733,40.2945129
646,1431146.213,382127.7526,1166.216615,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bb1fe590-14f8-4e32-b2c7-5983ca71c6e1,MILE 63.2,D10-1,1.086027895,3.461345091,,4.698502599,-79.67857387,40.36620132
647,1431146.265,382127.7142,1166.274787,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-090f291d-338e-428e-b998-2ecc644401da,MILE 63.2,D10-1,1.111654908,3.437242414,,-175.2335326,-79.67857368,40.36620122
648,1434100.719,345705.3539,1000.163776,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8302e24a-0e66-4ede-8865-ef17bd4b779a,MILE 70.6,D10-1,0.894596952,3.588432969,,-54.96139684,-79.66513903,40.26642025
649,1479691.397,309694.3137,1162.309212,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9b78a62d-eebd-435c-a379-03832a0555ec,"MILE
8
2.2",D10-1,0.397079683,3.502317727,,58.08130352,-79.49924354,40.17018461
650,1459541.47,323795.0133,1034.160771,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-574dbfc6-dc5a-41ea-9586-4e31699ffd47,No Parking,R7-1,7.893745681,4.522299389,,-114.1683244,-79.57237287,40.2077659
651,1445773.77,334677.6913,1083.440804,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-632e6571-da78-4306-bfe2-7b3d592b1133,WEST 76 MILE 74 0,D10-1,23.90980006,5.233437698,,131.3291766,-79.6224809,40.23684261
652,1445783.888,334682.0807,1084.061667,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-064989d2-c3bc-4f03-bfaf-ffd4d17a5f33,WEST 76 MILE 74.0,D10-1,20.69648411,3.380308359,,147.4068135,-79.622445,40.23685525
653,1482807.724,308043.1478,1209.49467,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1ae6e6b7-14b0-4b27-b8d8-10f156cd998b,,W1-8L,2.876636038,4.446040796,,133.206679,-79.48797811,40.16582178
654,1428367.142,375359.9125,1050.048603,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-018bc299-a2c9-4ec8-a5b1-644e271c6fe0,MILE 64.6,D10-1,0.964019113,2.294904668,,-137.8174296,-79.68801185,40.34746084
655,1430969.606,381391.4362,1157.189317,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b25c345f-8fd8-48bf-9550-35f763cf9813,,D3-1,0.429695341,0.597954732,,-84.12170972,-79.67914979,40.36417001
656,1453207.927,326597.0661,1066.790835,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9a6e00b8-fe56-4a2b-86d8-ce8c87514372,"ALL VEHICLES WELCOME
E-ZPass
OR BILLED BY MAIL
NO CASH",I-1VA,13.64818794,16.25648198,,148.5592336,-79.59525375,40.21509511
657,1459538.212,323796.7563,1034.098094,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6421e209-03b3-440e-950b-c567416e84e3,No Parking,R7-1,9.593706643,4.815049519,,40.13338067,-79.57238466,40.2077705
658,1459544.722,323793.7798,1034.535381,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6285db85-49d3-4d96-a902-1e71f1a486d9,No Parking,R8-3,5.332026869,4.08907774,,75.33878241,-79.57236114,40.2077627
659,1428017.279,374961.2464,1042.884195,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2d3ce95c-75af-4604-9472-aa3a681a7154,MILE 64.7,D10-1,1.016882148,3.874198732,,-166.7986875,-79.68923537,40.34634567
660,1496043.703,303742.1115,1542.864527,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1dacefab-7860-4462-9865-6ea3142681b9,MILE 85.9,D10-1,2.722079626,3.812808417,,-128.9656997,-79.44033229,40.15472246
661,1464098.516,320709.9086,1032.28121,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-324a8176-4d66-43d6-9c94-eafb72dc5324,No Parking,R8-3,5.847522318,4.258719494,,101.1617824,-79.55583467,40.19955577
662,1427143.289,372006.6189,1005.449174,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9179a996-8fa6-4f58-8b8c-01db21cbd064,3,M3-2,1.0021884,1.576998273,,171.4471949,-79.6921371,40.33818434
663,1427143.353,372006.7022,1007.006639,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3192b306-87b4-4c17-828b-c13af8b7e0c2,MILE 6 5 .3,D10-1,1.276211309,3.85574636,,-9.789603728,-79.69213688,40.33818458
664,1429108.803,367729.1683,1068.292231,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c2101c9e-7e70-4690-9e55-fae680c1d7fa,0.2,D10-2,1.0956534,1.036845655,,-24.15654521,-79.68475187,40.32656381
665,1447624.032,332122.2746,1033.168551,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2bb38a5e-12e9-4cd3-b614-b09bd0001be8,"MILE
74
.6",D10-1,0.903134792,3.8537306,,122.3422055,-79.61566162,40.22993686
666,1432998.372,352927.6439,1076.284106,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-feb58572-0426-474e-b9cc-7e8c2b6bced3,STOP,R1-1,2.421691199,3.140797116,,-70.98028958,-79.66965083,40.28617552
667,1432998.289,352927.3748,1074.908815,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2cf5357a-efa0-4822-ac69-6701667b78d2,3-WAY,R1-3P,0.792003836,0.696551871,,-74.81138256,-79.6696511,40.28617478
668,1450656.458,329366.9865,973.5228748,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-940a2d41-b38e-4ec0-9a21-d5833883e06c,20 MPH,W13-1P,2.033315502,2.176080661,,-115.0189339,-79.60459613,40.22255038
669,1450657.406,329364.8847,975.8808737,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-55301cc2-807b-4532-83a4-4f3faa9c4752,20 MPH,W1-13,5.756907795,3.428736253,,-115.1419638,-79.60459257,40.22254467
670,1431330.773,361188.0005,1135.674868,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-23f28577-3410-43c2-9438-e3b12980a60a,,R3-4,0.889419689,2.863314192,,-108.3621643,-79.67627269,40.30874561
671,1497548.853,303961.4859,1594.087298,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ee1fd87b-a7d4-41a6-aa74-c96484400c4a,,W1-8L,3.081699268,3.66650512,,-78.5941686,-79.43496352,40.15540351
672,1502350.853,299097.8059,1768.781442,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-19b95ae1-a0f0-4092-b9db-0497bd2a1978,0.5,D10-1,0.730651507,0.675882223,,-27.42386618,-79.41745856,40.14230483
673,1502350.585,299097.6453,1770.687607,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c1b54048-eb9c-4ec8-be45-41ec95cc66c5,MILE 87.5,D10-1,0.517927737,3.969201462,,43.66567841,-79.41745951,40.14230437
674,1504796.378,294329.4079,1810.725432,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-92bd55e6-c738-4b5c-bb53-cfbc9412a0f4,BE ALERT FOR STOPPED OR SLOW TRAFFIC,MS1-1,21.74064588,8.856900841,,172.2788664,-79.40839248,40.12934382
675,1430020.061,365963.3495,1124.191051,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b6b7722c-8820-4c06-bec8-f8de1b7ca426,"EMERGENCY
PULL-OFF
→",W12-2,3.725365762,3.063381827,,-26.33151145,-79.68134581,40.32177247
